,관리번호,자치구_x,와이파이명,도로명주소,상세주소,설치위치(층),설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,wifi접속환경,X좌표,Y좌표,작업일자,자치구_y,AP별 이용량(GB),이용량
115,ARI00124,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,198.96 GB,198.96 
116,ARI00125,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,"1,386.38 GB","1,386.38 "
117,ARI00126,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,245.39 GB,245.39 
118,ARI00127,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,"1,034.12 GB","1,034.12 "
119,ARI00128,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,215.45 GB,215.45 
120,ARI00129,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,153.34 GB,153.34 
121,ARI00130,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,129.78 GB,129.78 
122,ARI00131,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,66.16 GB,66.16 
123,ARI00132,양천구,강서수도사업소,양천구 목동동로 151,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.86976,37.519573,2021-12-14 10:57,양천구,310.47 GB,310.47 
124,ARI00133,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,144.23 GB,144.23 
125,ARI00134,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,"1,042.56 GB","1,042.56 "
126,ARI00135,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,"3,498.59 GB","3,498.59 "
127,ARI00136,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,"1,364.62 GB","1,364.62 "
128,ARI00137,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,143.83 GB,143.83 
129,ARI00138,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,309.99 GB,309.99 
130,ARI00139,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,879.84 GB,879.84 
131,ARI00140,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,"1,172.05 GB","1,172.05 "
132,ARI00141,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,368.50 GB,368.50 
133,ARI00142,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,120.42 GB,120.42 
134,ARI00143,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,331.57 GB,331.57 
135,ARI00144,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,570.42 GB,570.42 
136,ARI00145,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,744.75 GB,744.75 
137,ARI00146,동작구,남부수도사업소,동작구 여의대방로10길 97,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,126.915,37.492393,2021-12-14 10:57,동작구,773.93 GB,773.93 
138,ARI00147,동작구,남부수도사업소,동작구 여의대방로10길 97,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.915,37.492393,2021-12-14 10:57,동작구,229.61 GB,229.61 
139,ARI00148,동작구,남부수도사업소,동작구 여의대방로10길 97,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.915,37.492393,2021-12-14 10:57,동작구,472.83 GB,472.83 
140,ARI00149,동작구,남부수도사업소,동작구 여의대방로10길 97,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,126.915,37.492393,2021-12-14 10:57,동작구,306.85 GB,306.85 
141,ARI00151,강남구,강남수도사업소,강남구 양재천로 199,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,"1,426.51 GB","1,426.51 "
142,ARI00152,강남구,강남수도사업소,강남구 양재천로 199,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,"1,785.65 GB","1,785.65 "
143,ARI00153,강남구,강남수도사업소,강남구 양재천로 199,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,579.70 GB,579.70 
144,ARI00154,강남구,강남수도사업소,강남구 양재천로 199,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,128.80 GB,128.80 
145,ARI00155,강남구,강남수도사업소,강남구 양재천로 199,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,400.22 GB,400.22 
146,ARI00156,강남구,강남수도사업소,강남구 양재천로 199,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,918.05 GB,918.05 
147,ARI00157,강남구,강남수도사업소,강남구 양재천로 199,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,602.25 GB,602.25 
148,ARI00158,강남구,강남수도사업소,강남구 양재천로 199,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,100.05 GB,100.05 
149,ARI00159,강남구,강남수도사업소,강남구 양재천로 199,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,126.06 GB,126.06 
150,ARI00160,강남구,강남수도사업소,강남구 양재천로 199,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,300.38 GB,300.38 
151,ARI00161,강남구,강남수도사업소,강남구 양재천로 199,본관 4F,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,105.52 GB,105.52 
152,ARI00162,강남구,강남수도사업소,강남구 양재천로 199,본관 4F,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,222.09 GB,222.09 
153,ARI00163,강남구,강남수도사업소,강남구 양재천로 199,본관 4F,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,576.56 GB,576.56 
154,ARI00166,강남구,강남수도사업소,강남구 양재천로 199,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,262.72 GB,262.72 
155,ARI00167,강남구,강남수도사업소,강남구 양재천로 199,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,"3,081.03 GB","3,081.03 "
156,ARI00168,강남구,강남수도사업소,강남구 양재천로 199,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,127.04713,37.483387,2021-12-14 10:57,강남구,136.71 GB,136.71 
157,ARI00170,강동구,강동수도사업소,강동구 성내로 51,본관 B1F,B1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,116.04 GB,116.04 
158,ARI00171,강동구,강동수도사업소,강동구 성내로 51,본관 B1F,B1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,81.60 GB,81.60 
159,ARI00172,강동구,강동수도사업소,강동구 성내로 51,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,"1,380.89 GB","1,380.89 "
160,ARI00173,강동구,강동수도사업소,강동구 성내로 51,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,"1,045.62 GB","1,045.62 "
161,ARI00174,강동구,강동수도사업소,강동구 성내로 51,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,415.29 GB,415.29 
162,ARI00175,강동구,강동수도사업소,강동구 성내로 51,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,132.20 GB,132.20 
163,ARI00176,강동구,강동수도사업소,강동구 성내로 51,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,277.68 GB,277.68 
164,ARI00177,강동구,강동수도사업소,강동구 성내로 51,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,"4,921.62 GB","4,921.62 "
165,ARI00178,강동구,강동수도사업소,강동구 성내로 51,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,"1,273.34 GB","1,273.34 "
166,ARI00179,강동구,강동수도사업소,강동구 성내로 51,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,707.22 GB,707.22 
167,ARI00180,강동구,강동수도사업소,강동구 성내로 51,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,"1,037.74 GB","1,037.74 "
168,ARI00181,강동구,강동수도사업소,강동구 성내로 51,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,"2,327.82 GB","2,327.82 "
169,ARI00182,강동구,강동수도사업소,강동구 성내로 51,본관 4F,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,214.47 GB,214.47 
170,ARI00183,강동구,강동수도사업소,강동구 성내로 51,본관 4F,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,379.77 GB,379.77 
171,ARI00184,강동구,강동수도사업소,강동구 성내로 51,본관 4F,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,264.34 GB,264.34 
172,ARI00185,강동구,강동수도사업소,강동구 성내로 51,별관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,254.28 GB,254.28 
173,ARI00186,강동구,강동수도사업소,강동구 성내로 51,별관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.12603,37.529,2021-12-14 10:57,강동구,240.31 GB,240.31 
174,ARI00187,강동구,강동수도사업소,강동구 성내로 51,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,127.12603,37.529,2021-12-14 10:57,강동구,37.35 GB,37.35 
175,ARI00188,강동구,강동수도사업소,강동구 성내로 51,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,127.12603,37.529,2021-12-14 10:57,강동구,73.75 GB,73.75 
176,ARI00189,강동구,강동수도사업소,강동구 성내로 51,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,127.12603,37.529,2021-12-14 10:57,강동구,"1,152.52 GB","1,152.52 "
177,ARI00190,강동구,강동수도사업소,강동구 성내로 51,본관,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2019,실내,,127.12603,37.529,2021-12-14 10:57,강동구,250.63 GB,250.63 
178,ARI00191,광진구,서울물연구원,광진구 천호대로 716-10,본관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,213.87 GB,213.87 
179,ARI00192,광진구,서울물연구원,광진구 천호대로 716-10,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,152.44 GB,152.44 
180,ARI00193,광진구,서울물연구원,광진구 천호대로 716-10,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,82.07 GB,82.07 
181,ARI00194,광진구,서울물연구원,광진구 천호대로 716-10,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,40.79 GB,40.79 
182,ARI00195,광진구,서울물연구원,광진구 천호대로 716-10,본관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,443.94 GB,443.94 
183,ARI00196,광진구,서울물연구원,광진구 천호대로 716-10,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,61.45 GB,61.45 
184,ARI00197,광진구,서울물연구원,광진구 천호대로 716-10,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,139.50 GB,139.50 
185,ARI00198,광진구,서울물연구원,광진구 천호대로 716-10,본관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,67.40 GB,67.40 
186,ARI00199,광진구,서울물연구원,광진구 천호대로 716-10,본관 4F,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,24.67 GB,24.67 
187,ARI00200,광진구,서울물연구원,광진구 천호대로 716-10,별관 1F,1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,74.34 GB,74.34 
188,ARI00201,광진구,서울물연구원,광진구 천호대로 716-10,별관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,129.79 GB,129.79 
189,ARI00202,광진구,서울물연구원,광진구 천호대로 716-10,별관 2F,2,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,650.09 GB,650.09 
190,ARI00203,광진구,서울물연구원,광진구 천호대로 716-10,별관 3F,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,수도사업소자가망,2014,실내,,127.091896,37.547,2021-12-14 10:57,광진구,64.26 GB,64.26 
